index	original	background	difference
435	7418	1255	6163
436	7437	1265	6172
437	7374	1258	6116
438	7327	1254	6073
439	7299	1251	6048
440	7359	1240	6119
441	7414	1238	6176
442	7395	1234	6161
443	7373	1224	6149
444	7435	1250	6185
445	7459	1240	6219
446	7485	1229	6256
447	7429	1237	6192
448	7400	1247	6153
449	7461	1256	6205
450	7517	1256	6261
451	7440	1270	6170
452	7418	1271	6147
453	7427	1275	6152
454	7446	1254	6192
455	7458	1238	6220
456	7403	1257	6146
457	7433	1253	6180
458	7511	1248	6263
459	7426	1266	6160
460	7428	1273	6155
461	7529	1257	6272
462	7590	1261	6329
463	7472	1256	6216
464	7529	1245	6284
465	7624	1257	6367
466	7567	1243	6324
467	7566	1256	6310
468	7644	1235	6409
469	7678	1265	6413
470	7746	1265	6481
471	7614	1244	6370
472	7590	1246	6344
473	7656	1269	6387
474	7724	1268	6456
475	7769	1257	6512
476	7737	1262	6475
477	7833	1252	6581
478	7965	1247	6718
479	8023	1270	6753
480	8032	1255	6777
481	8035	1259	6776
482	8054	1250	6804
483	8076	1235	6841
484	8112	1233	6879
485	8322	1258	7064
486	8401	1264	7137
487	8437	1254	7183
488	8478	1244	7234
489	8579	1246	7333
490	8675	1252	7423
491	8691	1251	7440
492	8725	1262	7463
493	8732	1262	7470
494	8735	1259	7476
495	8611	1271	7340
496	8559	1252	7307
497	8657	1254	7403
498	8948	1246	7702
499	9472	1222	8250
500	9881	1244	8637
501	10074	1252	8822
502	9745	1238	8507
503	9345	1245	8100
504	9216	1274	7942
505	9022	1284	7738
506	8839	1255	7584
507	8767	1248	7519
508	8777	1258	7519
509	9150	1241	7909
510	9676	1231	8445
511	10267	1248	9019
512	10641	1255	9386
513	10517	1251	9266
514	10136	1266	8870
515	9597	1265	8332
516	9136	1262	7874
517	8816	1255	7561
518	8768	1261	7507
519	8641	1246	7395
520	8595	1247	7348
521	8698	1257	7441
522	9029	1253	7776
523	9181	1260	7921
524	9028	1260	7768
525	8937	1246	7691
526	8944	1247	7697
527	9014	1259	7755
528	9001	1257	7744
529	8878	1246	7632
530	8550	1264	7286
531	8459	1246	7213
532	8544	1245	7299
533	8612	1269	7343
534	8743	1290	7453
535	8635	1260	7375
536	8482	1257	7225
537	8341	1257	7084
538	8144	1261	6883
539	8072	1259	6813
540	8020	1231	6789
541	7943	1243	6700
542	7832	1257	6575
543	7752	1244	6508
544	7834	1245	6589
545	7765	1250	6515
546	7711	1231	6480
547	7893	1222	6671
548	7868	1250	6618
549	7780	1269	6511
550	7735	1253	6482
551	7724	1242	6482
552	7804	1261	6543
553	7953	1259	6694
554	7880	1259	6621
555	7842	1260	6582
556	7770	1251	6519
557	7749	1254	6495
558	7763	1251	6512
559	7790	1235	6555
560	7782	1225	6557
561	7739	1245	6494
562	7718	1259	6459
563	7688	1269	6419
564	7704	1253	6451
565	7751	1252	6499
566	7658	1265	6393
567	7617	1278	6339
568	7623	1251	6372
569	7638	1247	6391
570	7590	1245	6345
571	7610	1253	6357
572	7611	1262	6349
573	7651	1272	6379
574	7626	1280	6346
575	7521	1277	6244
576	7479	1273	6206
577	7463	1251	6212
