index	original	background	difference
1226	4226	1174	3052
1227	4216	1195	3021
1228	4252	1193	3059
1229	4270	1174	3096
1230	4281	1190	3091
1231	4248	1184	3064
1232	4228	1179	3049
1233	4263	1189	3074
1234	4307	1201	3106
1235	4313	1198	3115
1236	4313	1188	3125
1237	4280	1172	3108
1238	4246	1179	3067
1239	4233	1197	3036
1240	4176	1173	3003
1241	4186	1191	2995
1242	4207	1186	3021
1243	4240	1168	3072
1244	4260	1185	3075
1245	4239	1160	3079
1246	4187	1162	3025
1247	4198	1180	3018
1248	4246	1173	3073
1249	4204	1186	3018
1250	4285	1196	3089
1251	4264	1170	3094
1252	4197	1165	3032
1253	4199	1165	3034
1254	4267	1164	3103
1255	4228	1165	3063
1256	4199	1195	3004
1257	4181	1189	2992
1258	4221	1173	3048
1259	4217	1162	3055
1260	4257	1176	3081
1261	4259	1183	3076
1262	4159	1180	2979
1263	4166	1189	2977
1264	4224	1177	3047
1265	4231	1166	3065
1266	4222	1175	3047
1267	4227	1159	3068
