index	original	background	difference
449	4719	1101	3618
450	4698	1102	3596
451	4677	1109	3568
452	4706	1106	3600
453	4675	1116	3559
454	4687	1112	3575
455	4712	1098	3614
456	4673	1108	3565
457	4718	1112	3606
458	4766	1115	3651
459	4838	1123	3715
460	4839	1124	3715
461	4946	1107	3839
462	4953	1095	3858
463	4961	1109	3852
464	5029	1115	3914
465	4998	1115	3883
466	5018	1119	3899
467	5077	1110	3967
468	5008	1098	3910
469	4971	1106	3865
470	5051	1116	3935
471	5065	1120	3945
472	5055	1105	3950
473	5029	1104	3925
474	5044	1109	3935
475	5053	1103	3950
476	5026	1104	3922
477	5062	1123	3939
478	4985	1115	3870
479	5044	1108	3936
480	5078	1107	3971
481	5058	1113	3945
482	4980	1112	3868
483	4942	1111	3831
484	4948	1102	3846
485	4955	1105	3850
486	4969	1114	3855
487	5016	1111	3905
488	4998	1114	3884
489	4903	1109	3794
490	4883	1104	3779
491	4921	1105	3816
492	4897	1111	3786
493	4899	1117	3782
494	4873	1108	3765
495	4923	1114	3809
496	4927	1114	3813
497	4871	1114	3757
498	4948	1122	3826
499	4970	1114	3856
500	4948	1109	3839
501	5008	1111	3897
502	5012	1106	3906
503	4999	1093	3906
504	5070	1104	3966
505	5151	1110	4041
506	5152	1105	4047
507	5216	1107	4109
508	5237	1111	4126
509	5244	1112	4132
510	5378	1115	4263
511	5377	1110	4267
512	5477	1106	4371
513	5569	1098	4471
514	5544	1104	4440
515	5583	1109	4474
516	5610	1108	4502
517	5639	1110	4529
518	5632	1113	4519
519	5717	1109	4608
520	5761	1102	4659
521	5747	1101	4646
522	5774	1114	4660
523	5771	1110	4661
524	5774	1117	4657
525	5797	1116	4681
526	5802	1103	4699
527	5779	1115	4664
528	5681	1112	4569
529	5684	1110	4574
530	5700	1113	4587
531	5727	1114	4613
532	5649	1103	4546
533	5595	1112	4483
534	5609	1106	4503
535	5556	1109	4447
536	5493	1115	4378
537	5569	1117	4452
538	5585	1105	4480
539	5621	1103	4518
540	5628	1109	4519
541	5631	1102	4529
542	5632	1101	4531
543	5669	1115	4554
544	5685	1114	4571
545	5710	1103	4607
546	5619	1105	4514
547	5664	1101	4563
548	5662	1091	4571
549	5595	1095	4500
