index	original	background	difference
658	5336	1176	4160
659	5342	1178	4164
660	5376	1178	4198
661	5423	1184	4239
662	5482	1180	4302
663	5543	1179	4364
664	5563	1179	4384
665	5617	1185	4432
666	5700	1177	4523
667	5950	1173	4777
668	6311	1166	5145
669	6712	1179	5533
670	6949	1174	5775
671	7079	1185	5894
672	7213	1184	6029
673	7352	1186	6166
674	7423	1180	6243
675	7462	1176	6286
676	7452	1166	6286
677	7513	1170	6343
678	7535	1175	6360
679	7586	1181	6405
680	7649	1181	6468
681	7633	1184	6449
682	7642	1179	6463
683	7641	1179	6462
684	7669	1173	6496
685	7750	1176	6574
686	7697	1184	6513
687	7439	1184	6255
688	7030	1175	5855
689	6591	1181	5410
690	6193	1168	5025
691	5998	1174	4824
692	5912	1165	4747
693	5843	1175	4668
694	5779	1183	4596
695	5710	1182	4528
696	5661	1167	4494
697	5612	1169	4443
698	5561	1173	4388
699	5505	1184	4321
700	5448	1174	4274
701	5401	1175	4226
702	5361	1173	4188
703	5344	1179	4165
704	5318	1174	4144
705	5273	1183	4090
706	5219	1180	4039
707	5213	1175	4038
708	5198	1181	4017
709	5189	1185	4004
710	5166	1178	3988
711	5160	1176	3984
712	5150	1165	3985
713	5139	1177	3962
714	5061	1173	3888
715	5038	1176	3862
716	5017	1171	3846
717	4996	1173	3823
718	4996	1167	3829
719	5000	1185	3815
720	4959	1183	3776
721	4935	1175	3760
722	4948	1171	3777
723	4912	1182	3730
724	4911	1180	3731
725	4908	1187	3721
726	4873	1186	3687
727	4853	1186	3667
728	4840	1176	3664
729	4833	1189	3644
730	4783	1187	3596
731	4745	1189	3556
732	4740	1176	3564
733	4751	1186	3565
734	4732	1173	3559
735	4730	1173	3557
736	4724	1177	3547
737	4699	1181	3518
738	4680	1179	3501
739	4688	1180	3508
740	4670	1183	3487
741	4627	1176	3451
742	4595	1171	3424
743	4561	1182	3379
744	4546	1181	3365
745	4522	1179	3343
746	4515	1172	3343
747	4500	1178	3322
748	4490	1175	3315
749	4456	1183	3273
750	4443	1168	3275
751	4460	1174	3286
752	4472	1173	3299
753	4420	1179	3241
754	4395	1181	3214
755	4394	1178	3216
756	4370	1173	3197
757	4379	1179	3200
758	4353	1177	3176
759	4328	1177	3151
760	4326	1178	3148
761	4333	1189	3144
762	4351	1189	3162
