index	original	background	difference
992	7422	1144	6278
993	7546	1146	6400
994	7528	1151	6377
995	7495	1147	6348
996	7549	1145	6404
997	7572	1138	6434
998	7543	1133	6410
999	7503	1131	6372
1000	7470	1135	6335
1001	7528	1145	6383
1002	7606	1152	6454
1003	7586	1149	6437
1004	7632	1138	6494
1005	7639	1131	6508
1006	7553	1143	6410
1007	7538	1151	6387
1008	7574	1142	6432
1009	7636	1134	6502
1010	7582	1132	6450
1011	7542	1143	6399
1012	7578	1142	6436
1013	7596	1134	6462
1014	7493	1136	6357
1015	7530	1148	6382
1016	7546	1140	6406
1017	7536	1143	6393
1018	7568	1139	6429
1019	7555	1139	6416
1020	7610	1137	6473
1021	7611	1141	6470
1022	7566	1147	6419
1023	7501	1138	6363
1024	7541	1126	6415
1025	7596	1142	6454
1026	7675	1143	6532
1027	7684	1148	6536
1028	7614	1146	6468
1029	7586	1140	6446
1030	7587	1137	6450
1031	7630	1139	6491
1032	7678	1138	6540
1033	7698	1143	6555
1034	7656	1134	6522
1035	7620	1136	6484
1036	7563	1141	6422
1037	7591	1143	6448
1038	7595	1137	6458
1039	7592	1138	6454
1040	7638	1132	6506
1041	7683	1142	6541
1042	7651	1139	6512
1043	7595	1139	6456
1044	7533	1139	6394
1045	7540	1138	6402
1046	7512	1138	6374
1047	7536	1140	6396
1048	7581	1149	6432
1049	7585	1145	6440
1050	7606	1144	6462
1051	7569	1148	6421
1052	7539	1137	6402
1053	7568	1140	6428
1054	7541	1138	6403
1055	7541	1142	6399
1056	7529	1145	6384
1057	7496	1151	6345
1058	7523	1151	6372
1059	7573	1152	6421
1060	7559	1151	6408
1061	7525	1142	6383
1062	7575	1148	6427
1063	7617	1149	6468
1064	7548	1147	6401
1065	7544	1153	6391
1066	7559	1155	6404
1067	7492	1155	6337
1068	7467	1155	6312
1069	7528	1150	6378
1070	7552	1137	6415
1071	7498	1142	6356
1072	7456	1144	6312
1073	7461	1144	6317
1074	7466	1147	6319
1075	7419	1152	6267
1076	7362	1156	6206
1077	7355	1148	6207
1078	7406	1141	6265
1079	7387	1145	6242
1080	7331	1145	6186
1081	7336	1139	6197
1082	7268	1139	6129
1083	7236	1142	6094
1084	7244	1141	6103
1085	7225	1144	6081
1086	7246	1145	6101
1087	7232	1140	6092
1088	7258	1151	6107
1089	7239	1155	6084
1090	7339	1139	6200
1091	7364	1139	6225
1092	7290	1144	6146
1093	7339	1150	6189
1094	7378	1147	6231
1095	7361	1144	6217
1096	7429	1143	6286
1097	7465	1143	6322
1098	7479	1150	6329
1099	7481	1150	6331
1100	7477	1145	6332
1101	7510	1134	6376
1102	7441	1135	6306
1103	7413	1139	6274
1104	7363	1148	6215
1105	7413	1139	6274
1106	7377	1128	6249
1107	7407	1131	6276
1108	7416	1136	6280
1109	7312	1137	6175
1110	7312	1137	6175
1111	7395	1138	6257
1112	7449	1134	6315
1113	7410	1132	6278
1114	7353	1150	6203
1115	7404	1145	6259
1116	7360	1140	6220
1117	7390	1136	6254
1118	7397	1135	6262
1119	7309	1140	6169
1120	7308	1146	6162
1121	7396	1145	6251
1122	7411	1144	6267
1123	7396	1141	6255
1124	7392	1145	6247
1125	7310	1156	6154
1126	7301	1146	6155
1127	7348	1142	6206
1128	7345	1142	6203
1129	7363	1131	6232
1130	7355	1138	6217
1131	7349	1141	6208
1132	7387	1134	6253
1133	7369	1139	6230
1134	7387	1140	6247
1135	7380	1144	6236
1136	7424	1145	6279
1137	7381	1147	6234
1138	7398	1142	6256
1139	7382	1141	6241
1140	7462	1147	6315
1141	7409	1150	6259
1142	7442	1147	6295
1143	7447	1151	6296
1144	7431	1140	6291
1145	7441	1139	6302
1146	7467	1136	6331
1147	7477	1139	6338
1148	7448	1146	6302
1149	7450	1140	6310
1150	7427	1138	6289
1151	7450	1139	6311
1152	7418	1144	6274
1153	7521	1144	6377
1154	7501	1129	6372
1155	7425	1129	6296
1156	7409	1152	6257
1157	7454	1152	6302
1158	7441	1139	6302
1159	7452	1138	6314
1160	7496	1139	6357
1161	7492	1140	6352
1162	7509	1138	6371
1163	7468	1137	6331
1164	7487	1139	6348
1165	7561	1140	6421
1166	7577	1131	6446
1167	7560	1134	6426
1168	7526	1137	6389
1169	7507	1146	6361
1170	7514	1143	6371
1171	7584	1144	6440
1172	7593	1141	6452
1173	7515	1137	6378
1174	7512	1133	6379
1175	7502	1138	6364
1176	7572	1145	6427
1177	7630	1157	6473
1178	7694	1153	6541
1179	7689	1149	6540
1180	7585	1148	6437
1181	7691	1138	6553
1182	7709	1138	6571
1183	7647	1148	6499
1184	7657	1146	6511
1185	7672	1141	6531
1186	7689	1144	6545
1187	7725	1145	6580
1188	7730	1143	6587
1189	7715	1149	6566
1190	7775	1147	6628
1191	7870	1145	6725
1192	7778	1152	6626
1193	7721	1136	6585
1194	7753	1142	6611
1195	7827	1148	6679
1196	7863	1136	6727
1197	7885	1130	6755
1198	7845	1136	6709
1199	7897	1141	6756
1200	7883	1149	6734
1201	7889	1146	6743
1202	7885	1135	6750
1203	7902	1133	6769
1204	7953	1143	6810
1205	7916	1150	6766
1206	7901	1149	6752
1207	7887	1132	6755
1208	7977	1134	6843
1209	8047	1142	6905
1210	8071	1152	6919
1211	7987	1156	6831
1212	7935	1141	6794
1213	7958	1143	6815
1214	8067	1148	6919
1215	8090	1142	6948
1216	8084	1136	6948
1217	8068	1147	6921
1218	8096	1141	6955
1219	8160	1138	7022
1220	8174	1150	7024
1221	8249	1155	7094
1222	8123	1146	6977
1223	8088	1149	6939
1224	8199	1136	7063
1225	8188	1132	7056
1226	8220	1141	7079
1227	8255	1144	7111
1228	8222	1137	7085
1229	8278	1147	7131
1230	8287	1134	7153
1231	8317	1144	7173
1232	8333	1148	7185
1233	8331	1150	7181
1234	8393	1140	7253
1235	8422	1144	7278
1236	8375	1143	7232
1237	8343	1145	7198
1238	8437	1149	7288
1239	8523	1141	7382
1240	8483	1144	7339
1241	8538	1149	7389
1242	8530	1154	7376
1243	8551	1139	7412
1244	8595	1131	7464
1245	8581	1147	7434
1246	8635	1146	7489
1247	8625	1136	7489
1248	8645	1138	7507
1249	8638	1143	7495
1250	8589	1140	7449
1251	8680	1144	7536
1252	8742	1153	7589
1253	8715	1149	7566
1254	8703	1147	7556
1255	8714	1156	7558
1256	8739	1158	7581
1257	8773	1150	7623
1258	8747	1138	7609
1259	8784	1142	7642
1260	8786	1148	7638
1261	8793	1157	7636
1262	8773	1151	7622
1263	8823	1147	7676
1264	8881	1144	7737
1265	9002	1151	7851
1266	9061	1149	7912
1267	9031	1140	7891
1268	8908	1134	7774
1269	8886	1139	7747
1270	8976	1140	7836
1271	9026	1138	7888
1272	9110	1141	7969
1273	9150	1141	8009
1274	9162	1142	8020
1275	9167	1152	8015
1276	9240	1144	8096
