index	original	background	difference
449	2674	1149	1525
450	2697	1145	1552
451	2666	1146	1520
452	2661	1147	1514
453	2619	1147	1472
454	2648	1138	1510
455	2709	1139	1570
456	2749	1133	1616
457	2712	1135	1577
458	2750	1139	1611
459	2753	1150	1603
460	2741	1148	1593
461	2737	1134	1603
462	2775	1134	1641
463	2812	1134	1678
464	2786	1132	1654
465	2772	1138	1634
466	2754	1141	1613
467	2793	1150	1643
468	2815	1147	1668
469	2839	1156	1683
470	2834	1153	1681
471	2820	1137	1683
472	2847	1130	1717
473	2835	1137	1698
474	2841	1136	1705
475	2857	1133	1724
476	2892	1142	1750
477	2892	1148	1744
478	2864	1143	1721
479	2836	1141	1695
480	2901	1150	1751
481	2889	1141	1748
482	2852	1132	1720
483	2871	1148	1723
484	2905	1146	1759
485	2897	1143	1754
486	2905	1136	1769
487	2924	1141	1783
488	2941	1141	1800
489	2972	1129	1843
490	2989	1127	1862
491	2981	1140	1841
492	3009	1140	1869
493	3020	1145	1875
494	3007	1139	1868
495	3026	1140	1886
496	3076	1146	1930
497	3110	1156	1954
498	3102	1150	1952
499	3047	1149	1898
500	3087	1145	1942
501	3092	1138	1954
502	3101	1141	1960
503	3076	1141	1935
504	3095	1142	1953
505	3108	1142	1966
506	3115	1141	1974
507	3137	1153	1984
508	3149	1158	1991
509	3140	1132	2008
510	3101	1122	1979
511	3102	1136	1966
512	3133	1147	1986
513	3187	1153	2034
514	3194	1134	2060
515	3176	1141	2035
516	3222	1146	2076
517	3211	1144	2067
518	3164	1139	2025
519	3131	1136	1995
520	3136	1139	1997
521	3229	1144	2085
522	3227	1139	2088
523	3248	1133	2115
524	3277	1143	2134
525	3273	1138	2135
526	3276	1144	2132
527	3277	1147	2130
528	3318	1139	2179
529	3307	1133	2174
530	3255	1122	2133
531	3274	1133	2141
532	3230	1136	2094
533	3296	1143	2153
534	3327	1141	2186
535	3322	1134	2188
536	3360	1131	2229
537	3356	1144	2212
538	3393	1138	2255
539	3415	1134	2281
540	3393	1134	2259
541	3387	1142	2245
542	3393	1151	2242
543	3363	1144	2219
544	3428	1145	2283
545	3442	1148	2294
546	3468	1141	2327
547	3437	1140	2297
548	3445	1145	2300
549	3485	1142	2343
550	3471	1144	2327
551	3466	1142	2324
552	3483	1135	2348
553	3475	1147	2328
554	3469	1150	2319
555	3501	1144	2357
556	3521	1144	2377
557	3552	1153	2399
558	3567	1146	2421
559	3609	1142	2467
560	3618	1147	2471
561	3597	1147	2450
562	3630	1132	2498
563	3619	1130	2489
564	3648	1149	2499
565	3709	1144	2565
566	3678	1147	2531
567	3670	1140	2530
568	3709	1131	2578
569	3713	1148	2565
570	3709	1155	2554
571	3701	1149	2552
572	3710	1140	2570
573	3743	1140	2603
574	3757	1137	2620
575	3761	1139	2622
576	3767	1146	2621
577	3764	1147	2617
578	3801	1149	2652
579	3767	1137	2630
580	3772	1136	2636
581	3779	1144	2635
582	3848	1139	2709
583	3847	1142	2705
584	3862	1150	2712
585	3918	1155	2763
586	3955	1149	2806
587	3923	1148	2775
588	3899	1145	2754
589	3911	1147	2764
590	3959	1141	2818
591	3944	1145	2799
592	3961	1137	2824
593	4010	1124	2886
594	3973	1133	2840
595	3980	1151	2829
596	4042	1152	2890
597	4062	1138	2924
598	4023	1138	2885
599	4002	1152	2850
600	3991	1144	2847
601	4095	1142	2953
602	4117	1144	2973
603	4035	1141	2894
604	4086	1147	2939
605	4036	1145	2891
606	4100	1145	2955
607	4131	1147	2984
608	4206	1142	3064
609	4206	1142	3064
610	4137	1140	2997
611	4145	1149	2996
612	4183	1142	3041
613	4171	1140	3031
614	4198	1146	3052
615	4261	1147	3114
616	4220	1144	3076
617	4257	1140	3117
618	4251	1137	3114
619	4303	1141	3162
620	4278	1139	3139
621	4303	1132	3171
622	4310	1133	3177
623	4295	1137	3158
624	4299	1144	3155
625	4312	1145	3167
626	4343	1148	3195
627	4373	1156	3217
628	4397	1146	3251
629	4391	1141	3250
630	4366	1144	3222
631	4354	1138	3216
632	4376	1140	3236
633	4360	1145	3215
634	4366	1141	3225
635	4383	1148	3235
636	4383	1141	3242
637	4391	1142	3249
638	4393	1143	3250
639	4405	1141	3264
640	4423	1132	3291
641	4409	1132	3277
642	4428	1132	3296
643	4447	1134	3313
644	4483	1134	3349
645	4504	1147	3357
646	4493	1150	3343
647	4488	1149	3339
648	4505	1146	3359
649	4507	1146	3361
650	4561	1143	3418
651	4600	1148	3452
652	4617	1141	3476
653	4595	1144	3451
654	4586	1146	3440
655	4597	1137	3460
656	4582	1143	3439
657	4610	1145	3465
658	4647	1142	3505
659	4662	1152	3510
660	4657	1145	3512
661	4664	1143	3521
662	4628	1135	3493
663	4650	1133	3517
664	4724	1136	3588
665	4673	1148	3525
666	4697	1150	3547
667	4713	1152	3561
668	4672	1143	3529
669	4706	1141	3565
670	4711	1142	3569
671	4690	1146	3544
672	4759	1152	3607
673	4732	1149	3583
674	4737	1141	3596
675	4777	1154	3623
676	4761	1146	3615
677	4742	1141	3601
678	4752	1151	3601
679	4720	1138	3582
680	4698	1132	3566
681	4735	1146	3589
682	4778	1145	3633
683	4784	1138	3646
684	4762	1144	3618
685	4711	1143	3568
686	4725	1146	3579
687	4755	1143	3612
688	4803	1146	3657
689	4767	1143	3624
690	4742	1140	3602
691	4798	1139	3659
692	4804	1148	3656
