0.57,-1.162e-06,0.27,1.071e-06,0.934,-4.803e-08,-0.084,3.926e-06
0.58,-1.211e-06,0.26,1.006e-06,0.932,-4.532e-08,-0.082,3.906e-06
0.59,-1.242e-06,0.25,9.562e-07,0.93,-4.659e-08,-0.08,3.918e-06
0.6,-1.275e-06,0.24,9.045e-07,0.928,-3.769e-08,-0.078,3.907e-06
0.61,-1.302e-06,0.23,8.69e-07,0.926,-4.036e-08,-0.076,3.937e-06
0.62,-1.327e-06,0.22,8.301e-07,0.924,-2.479e-08,-0.074,3.924e-06
0.63,-1.352e-06,0.21,7.974e-07,0.922,-2.064e-08,-0.072,3.958e-06
0.64,-1.372e-06,0.2,7.598e-07,0.92,-1.054e-08,-0.07,3.963e-06
0.65,-1.393e-06,0.19,7.366e-07,0.918,-9.504e-09,-0.068,4e-06
0.66,-1.413e-06,0.18,7.077e-07,0.916,-2.509e-09,-0.066,4.001e-06
0.67,-1.428e-06,0.17,6.941e-07,0.914,-7.512e-10,-0.064,4.046e-06
0.68,-1.444e-06,0.16,6.697e-07,0.912,1.465e-09,-0.062,4.051e-06
0.69,-1.453e-06,0.15,6.599e-07,0.91,1.089e-09,-0.06,4.09e-06
0.7,-1.467e-06,0.14,6.406e-07,0.908,5.218e-09,-0.058,4.107e-06
0.71,-1.483e-06,0.13,6.254e-07,0.906,2.435e-09,-0.056,4.152e-06
0.72,-1.504e-06,0.12,6.096e-07,0.904,1.201e-08,-0.054,4.172e-06
0.73,-1.511e-06,0.11,6.083e-07,0.902,7.837e-09,-0.052,4.218e-06
0.74,-1.518e-06,0.1,5.96e-07,0.9,2.391e-08,-0.05,4.235e-06
0.75,-1.534e-06,0.09,5.877e-07,0.898,1.943e-08,-0.048,4.285e-06
0.76,-1.554e-06,0.08,5.771e-07,0.896,3.296e-08,-0.046,4.3e-06
0.77,-1.562e-06,0.07,5.746e-07,0.894,3.376e-08,-0.044,4.349e-06
0.78,-1.574e-06,0.06,5.675e-07,0.892,4.391e-08,-0.042,4.362e-06
0.79,-1.592e-06,0.05,5.725e-07,0.89,4.558e-08,-0.04,4.403e-06
0.8,-1.608e-06,0.04,5.718e-07,0.888,4.842e-08,-0.038,4.409e-06
0.81,-1.622e-06,0.03,5.865e-07,0.886,4.902e-08,-0.036,4.448e-06
0.82,-1.646e-06,0.02,5.968e-07,0.884,5.15e-08,-0.034,4.45e-06
0.83,-1.671e-06,0.01,6.158e-07,0.882,5.032e-08,-0.032,4.486e-06
0.84,-1.701e-06,0.0,6.399e-07,0.88,5.84e-08,-0.03,4.494e-06
0.85,-1.713e-06,-0.01,6.859e-07,0.878,5.285e-08,-0.028,4.535e-06
0.86,-1.738e-06,-0.02,7.22e-07,0.876,6.924e-08,-0.026,4.541e-06
0.87,-1.76e-06,-0.03,7.942e-07,0.874,5.96e-08,-0.024,4.577e-06
0.88,-1.789e-06,-0.04,8.747e-07,0.872,8.083e-08,-0.022,4.579e-06
0.89,-1.807e-06,-0.05,9.845e-07,0.87,7.026e-08,-0.02,4.627e-06
0.9,-1.831e-06,-0.06,1.11e-06,0.868,8.903e-08,-0.018,4.623e-06
0.91,-1.854e-06,-0.07,1.254e-06,0.866,7.693e-08,-0.016,4.658e-06
0.92,-1.884e-06,-0.08,1.409e-06,0.864,9.273e-08,-0.014,4.658e-06
0.93,-1.902e-06,-0.09,1.566e-06,0.862,8.422e-08,-0.012,4.682e-06
0.94,-1.92e-06,-0.1,1.68e-06,0.86,9.733e-08,-0.01,4.672e-06
0.95,-1.945e-06,-0.11,1.736e-06,0.858,9.236e-08,-0.008,4.695e-06
0.96,-1.966e-06,-0.12,1.731e-06,0.856,1.07e-07,-0.006,4.693e-06
0.97,-1.992e-06,-0.13,1.694e-06,0.854,9.808e-08,-0.004,4.709e-06
0.98,-2.005e-06,-0.14,1.655e-06,0.852,1.183e-07,-0.002,4.706e-06
0.99,-2.028e-06,-0.15,1.657e-06,0.85,1.033e-07,-0.0,4.739e-06
1.0,-2.047e-06,-0.16,1.681e-06,0.848,1.272e-07,0.002,4.729e-06
1.01,-2.063e-06,-0.17,1.752e-06,0.846,1.075e-07,0.004,4.753e-06
1.02,-2.086e-06,-0.18,1.84e-06,0.844,1.337e-07,0.006,4.751e-06
1.03,-2.097e-06,-0.19,1.972e-06,0.842,1.125e-07,0.008,4.774e-06
1.04,-2.105e-06,-0.2,2.105e-06,0.84,1.364e-07,0.01,4.761e-06
1.05,-2.123e-06,-0.21,2.263e-06,0.838,1.196e-07,0.012,4.786e-06
1.06,-2.143e-06,-0.22,2.38e-06,0.836,1.384e-07,0.014,4.77e-06
1.07,-2.157e-06,-0.23,2.479e-06,0.834,1.314e-07,0.016,4.789e-06
1.08,-2.18e-06,-0.24,2.548e-06,0.832,1.441e-07,0.018,4.778e-06
1.09,-2.192e-06,-0.25,2.594e-06,0.83,1.408e-07,0.02,4.795e-06
1.1,-1.787e-06,,,0.828,1.529e-07,0.022,4.792e-06
,,,,0.826,1.466e-07,0.024,4.803e-06
,,,,0.824,1.65e-07,0.026,4.797e-06
,,,,0.822,1.509e-07,0.028,4.816e-06
,,,,0.82,1.724e-07,0.03,4.798e-06
,,,,0.818,1.542e-07,0.032,4.824e-06
,,,,0.816,1.814e-07,0.034,4.802e-06
,,,,0.814,1.604e-07,0.036,4.827e-06
,,,,0.812,1.845e-07,0.038,4.803e-06
,,,,0.81,1.709e-07,0.04,4.831e-06
,,,,0.808,1.876e-07,0.042,4.813e-06
,,,,0.806,1.804e-07,0.044,4.837e-06
,,,,0.804,1.932e-07,0.046,4.825e-06
,,,,0.802,1.916e-07,0.048,4.84e-06
,,,,0.8,2.023e-07,0.05,4.827e-06
,,,,0.798,1.962e-07,0.052,4.836e-06
,,,,0.796,2.132e-07,0.054,4.814e-06
,,,,0.794,1.987e-07,0.056,4.832e-06
,,,,0.792,2.251e-07,0.058,4.804e-06
,,,,0.79,2.04e-07,0.06,4.83e-06
,,,,0.788,2.311e-07,0.062,4.806e-06
,,,,0.786,2.085e-07,0.064,4.832e-06
,,,,0.784,2.336e-07,0.066,4.809e-06
,,,,0.782,2.189e-07,0.068,4.833e-06
,,,,0.78,2.367e-07,0.07,4.809e-06
,,,,0.778,2.304e-07,0.072,4.832e-06
,,,,0.776,2.424e-07,0.074,4.802e-06
,,,,0.774,2.392e-07,0.076,4.825e-06
,,,,0.772,2.542e-07,0.078,4.796e-06
,,,,0.77,2.46e-07,0.08,4.814e-06
,,,,0.768,2.704e-07,0.082,4.795e-06
,,,,0.766,2.504e-07,0.084,4.809e-06
,,,,0.764,2.775e-07,0.086,4.793e-06
,,,,0.762,2.564e-07,0.088,4.805e-06
,,,,0.76,2.818e-07,0.09,4.793e-06
,,,,0.758,2.659e-07,0.092,4.804e-06
,,,,0.756,2.847e-07,0.094,4.793e-06
,,,,0.754,2.815e-07,0.096,4.803e-06
,,,,0.752,2.903e-07,0.098,4.791e-06
,,,,0.75,2.897e-07,0.1,4.793e-06
,,,,0.748,3.008e-07,0.102,4.779e-06
,,,,0.746,2.946e-07,0.104,4.785e-06
,,,,0.744,3.161e-07,0.106,4.763e-06
,,,,0.742,2.985e-07,0.108,4.781e-06
,,,,0.74,3.256e-07,0.11,4.753e-06
,,,,0.738,3.031e-07,0.112,4.777e-06
,,,,0.736,3.303e-07,0.114,4.751e-06
,,,,0.734,3.122e-07,0.116,4.774e-06
,,,,0.732,3.33e-07,0.118,4.749e-06
,,,,0.73,3.255e-07,0.12,4.769e-06
,,,,0.728,3.392e-07,0.122,4.747e-06
,,,,0.726,3.384e-07,0.124,4.755e-06
,,,,0.724,3.52e-07,0.126,4.741e-06
,,,,0.722,3.446e-07,0.128,4.742e-06
,,,,0.72,3.68e-07,0.13,4.729e-06
,,,,0.718,3.506e-07,0.132,4.737e-06
,,,,0.716,3.788e-07,0.134,4.719e-06
,,,,0.714,3.598e-07,0.136,4.734e-06
,,,,0.712,3.818e-07,0.138,4.71e-06
,,,,0.71,3.752e-07,0.14,4.73e-06
,,,,0.708,3.906e-07,0.142,4.703e-06
,,,,0.706,3.894e-07,0.144,4.722e-06
,,,,0.704,4.056e-07,0.146,4.698e-06
,,,,0.702,3.949e-07,0.148,4.709e-06
,,,,0.7,4.224e-07,0.15,4.695e-06
,,,,0.698,4.004e-07,0.152,4.7e-06
,,,,0.696,4.288e-07,0.154,4.692e-06
,,,,0.694,4.133e-07,0.156,4.697e-06
,,,,0.692,4.326e-07,0.158,4.692e-06
,,,,0.69,4.323e-07,0.16,4.694e-06
,,,,0.688,4.461e-07,0.162,4.685e-06
,,,,0.686,4.416e-07,0.164,4.687e-06
,,,,0.684,4.68e-07,0.166,4.662e-06
,,,,0.682,4.485e-07,0.168,4.678e-06
,,,,0.68,4.773e-07,0.17,4.651e-06
,,,,0.678,4.611e-07,0.172,4.665e-06
,,,,0.676,4.82e-07,0.174,4.648e-06
,,,,0.674,4.832e-07,0.176,4.659e-06
,,,,0.672,4.973e-07,0.178,4.646e-06
,,,,0.67,4.913e-07,0.18,4.654e-06
,,,,0.668,5.193e-07,0.182,4.643e-06
,,,,0.666,5.002e-07,0.184,4.644e-06
,,,,0.664,5.273e-07,0.186,4.631e-06
,,,,0.662,5.188e-07,0.188,4.637e-06
,,,,0.66,5.348e-07,0.19,4.607e-06
,,,,0.658,5.367e-07,0.192,4.628e-06
,,,,0.656,5.583e-07,0.194,4.599e-06
,,,,0.654,5.446e-07,0.196,4.615e-06
,,,,0.652,5.744e-07,0.198,4.59e-06
,,,,0.65,5.622e-07,0.2,4.603e-06
,,,,0.648,5.829e-07,0.202,4.579e-06
,,,,0.646,5.852e-07,0.204,4.599e-06
,,,,0.644,6.09e-07,0.206,4.573e-06
,,,,0.642,5.941e-07,0.208,4.591e-06
,,,,0.64,6.238e-07,0.21,4.557e-06
,,,,0.638,6.141e-07,0.212,4.578e-06
,,,,0.636,6.342e-07,0.214,4.549e-06
,,,,0.634,6.359e-07,0.216,4.552e-06
,,,,0.632,6.64e-07,0.218,4.535e-06
,,,,0.63,6.475e-07,0.22,4.54e-06
,,,,0.628,6.749e-07,0.222,4.511e-06
,,,,0.626,6.778e-07,0.224,4.533e-06
,,,,0.624,6.953e-07,0.226,4.504e-06
,,,,0.622,6.9e-07,0.228,4.523e-06
,,,,0.62,7.205e-07,0.23,4.501e-06
,,,,0.618,7.091e-07,0.232,4.507e-06
,,,,0.616,7.308e-07,0.234,4.493e-06
,,,,0.614,7.305e-07,0.236,4.493e-06
,,,,0.612,7.604e-07,0.238,4.464e-06
,,,,0.61,7.482e-07,0.24,4.479e-06
,,,,0.608,7.755e-07,0.242,4.453e-06
,,,,0.606,7.818e-07,0.244,4.459e-06
,,,,0.604,8.098e-07,0.246,4.447e-06
,,,,0.602,7.97e-07,0.248,4.446e-06
,,,,0.6,8.255e-07,0.25,4.431e-06
,,,,0.598,8.313e-07,0.252,4.44e-06
,,,,0.596,8.627e-07,0.254,4.409e-06
,,,,0.594,8.506e-07,0.256,4.425e-06
,,,,0.592,8.789e-07,0.258,4.403e-06
,,,,0.59,8.829e-07,0.26,4.405e-06
,,,,0.588,9.152e-07,0.262,4.391e-06
,,,,0.586,9.093e-07,0.264,4.393e-06
,,,,0.584,9.37e-07,0.266,4.365e-06
,,,,0.582,9.355e-07,0.268,4.38e-06
,,,,0.58,9.691e-07,0.27,4.353e-06
,,,,0.578,9.771e-07,0.272,4.352e-06
,,,,0.576,1.01e-06,0.274,4.335e-06
,,,,0.574,1.004e-06,0.276,4.34e-06
