,,,,0.762,1.807e-07,0.088,-3.463e-07
,,,,0.76,2.003e-07,0.09,-3.593e-07
,,,,0.758,1.964e-07,0.092,-3.584e-07
,,,,0.756,2.13e-07,0.094,-3.814e-07
,,,,0.754,2.055e-07,0.096,-3.75e-07
,,,,0.752,2.266e-07,0.098,-3.891e-07
,,,,0.75,2.088e-07,0.1,-3.892e-07
,,,,0.748,2.349e-07,0.102,-3.966e-07
,,,,0.746,2.179e-07,0.104,-4.003e-07
,,,,0.744,2.434e-07,0.106,-4.204e-07
,,,,0.742,2.337e-07,0.108,-4.201e-07
,,,,0.74,2.529e-07,0.11,-4.371e-07
,,,,0.738,2.492e-07,0.112,-4.353e-07
,,,,0.736,2.667e-07,0.114,-4.396e-07
,,,,0.734,2.561e-07,0.116,-4.448e-07
,,,,0.732,2.797e-07,0.118,-4.598e-07
,,,,0.73,2.628e-07,0.12,-4.618e-07
,,,,0.728,2.884e-07,0.122,-4.848e-07
,,,,0.726,2.78e-07,0.124,-4.823e-07
,,,,0.724,2.961e-07,0.126,-4.902e-07
,,,,0.722,2.917e-07,0.128,-4.948e-07
,,,,0.72,3.059e-07,0.13,-5.165e-07
,,,,0.718,3.025e-07,0.132,-5.178e-07
,,,,0.716,3.216e-07,0.134,-5.354e-07
,,,,0.714,3.059e-07,0.136,-5.361e-07
,,,,0.712,3.316e-07,0.138,-5.41e-07
,,,,0.71,3.125e-07,0.14,-5.496e-07
,,,,0.708,3.398e-07,0.142,-5.767e-07
,,,,0.706,3.297e-07,0.144,-5.753e-07
,,,,0.704,3.481e-07,0.146,-5.866e-07
,,,,0.702,3.458e-07,0.148,-5.938e-07
,,,,0.7,3.617e-07,0.15,-6.176e-07
,,,,0.698,3.534e-07,0.152,-6.188e-07
,,,,0.696,3.765e-07,0.154,-6.336e-07
,,,,0.694,3.59e-07,0.156,-6.374e-07
,,,,0.692,3.869e-07,0.158,-6.534e-07
,,,,0.69,3.763e-07,0.16,-6.562e-07
,,,,0.688,3.964e-07,0.162,-6.817e-07
,,,,0.686,3.941e-07,0.164,-6.844e-07
,,,,0.684,4.089e-07,0.166,-7.003e-07
,,,,0.682,4.022e-07,0.168,-7.072e-07
,,,,0.68,4.254e-07,0.17,-7.3e-07
,,,,0.678,4.073e-07,0.172,-7.31e-07
,,,,0.676,4.364e-07,0.174,-7.392e-07
,,,,0.674,4.248e-07,0.176,-7.495e-07
,,,,0.672,4.463e-07,0.178,-7.778e-07
,,,,0.67,4.449e-07,0.18,-7.791e-07
