,,,0.93,-3.456e-06,-2.936e-06,-0.13,3.16e-06,2.722e-06,0.93,-3.267e-06,-3.698e-06,-0.13,3.068e-06,2.526e-06
,,,0.94,-3.499e-06,-3.111e-06,-0.14,3.066e-06,2.876e-06,0.94,-3.307e-06,-3.864e-06,-0.14,2.99e-06,2.675e-06
,,,0.95,-3.544e-06,-3.288e-06,-0.15,3.035e-06,3.028e-06,0.95,-3.348e-06,-4.031e-06,-0.15,2.978e-06,2.824e-06
,,,0.96,-3.586e-06,-3.467e-06,-0.16,3.057e-06,3.18e-06,0.96,-3.381e-06,-4.2e-06,-0.16,3.015e-06,2.975e-06
,,,0.97,-3.628e-06,-3.649e-06,-0.17,3.157e-06,3.338e-06,0.97,-3.42e-06,-4.371e-06,-0.17,3.136e-06,3.132e-06
,,,0.98,-3.667e-06,-3.832e-06,-0.18,3.315e-06,3.504e-06,0.98,-3.462e-06,-4.544e-06,-0.18,3.293e-06,3.296e-06
,,,0.99,-3.707e-06,-4.018e-06,-0.19,3.544e-06,3.681e-06,0.99,-3.49e-06,-4.719e-06,-0.19,3.537e-06,3.473e-06
,,,1.0,-3.745e-06,-4.205e-06,-0.2,3.794e-06,3.871e-06,1.0,-3.525e-06,-4.895e-06,-0.2,3.79e-06,3.663e-06
,,,1.01,-3.774e-06,-4.394e-06,-0.21,4.092e-06,4.076e-06,1.01,-3.558e-06,-5.073e-06,-0.21,4.088e-06,3.867e-06
,,,1.02,-3.806e-06,-4.584e-06,-0.22,4.335e-06,4.292e-06,1.02,-3.584e-06,-5.252e-06,-0.22,4.321e-06,4.083e-06
,,,1.03,-3.838e-06,-4.776e-06,-0.23,4.532e-06,4.519e-06,1.03,-3.609e-06,-5.433e-06,-0.23,4.517e-06,4.309e-06
,,,1.04,-3.865e-06,-4.969e-06,-0.24,4.668e-06,4.752e-06,1.04,-3.643e-06,-5.615e-06,-0.24,4.639e-06,4.541e-06
,,,1.05,-3.895e-06,-5.164e-06,-0.25,4.749e-06,4.99e-06,1.05,-3.661e-06,-5.798e-06,-0.25,4.724e-06,4.777e-06
,,,1.06,-3.925e-06,-5.36e-06,-0.26,4.733e-06,5.226e-06,1.06,-3.693e-06,-5.982e-06,-0.26,4.702e-06,5.012e-06
,,,1.07,-3.954e-06,-5.558e-06,-0.27,4.701e-06,5.461e-06,1.07,-3.715e-06,-6.168e-06,-0.27,4.662e-06,5.246e-06
,,,1.08,-3.983e-06,-5.757e-06,-0.28,4.655e-06,5.694e-06,1.08,-3.75e-06,-6.356e-06,-0.28,4.612e-06,5.476e-06
,,,1.09,-4.012e-06,-5.957e-06,-0.29,4.713e-06,5.93e-06,1.09,-3.764e-06,-6.544e-06,-0.29,4.667e-06,5.709e-06
,,,1.1,-3.226e-06,-6.119e-06,-0.3,5.903e-07,5.959e-06,1.1,-2.979e-06,-6.693e-06,-0.3,4.84e-07,5.734e-06
