index	original	background	difference
569	3014	1238	1776
570	2987	1235	1752
571	2960	1240	1720
572	2983	1233	1750
573	3010	1231	1779
574	2968	1239	1729
575	2972	1239	1733
576	3005	1238	1767
577	2985	1237	1748
578	2984	1233	1751
579	2993	1232	1761
580	2995	1230	1765
581	2989	1237	1752
582	3020	1235	1785
583	3063	1235	1828
584	3041	1223	1818
585	3018	1238	1780
586	3019	1237	1782
587	3021	1237	1784
588	3008	1242	1766
589	3045	1244	1801
590	3089	1235	1854
591	3083	1236	1847
592	3078	1231	1847
593	3136	1241	1895
594	3116	1247	1869
595	3082	1243	1839
596	3057	1233	1824
597	3115	1240	1875
598	3143	1234	1909
599	3138	1234	1904
600	3150	1232	1918
601	3135	1236	1899
602	3147	1238	1909
603	3156	1237	1919
604	3140	1238	1902
605	3173	1246	1927
606	3181	1240	1941
607	3194	1240	1954
608	3169	1242	1927
609	3208	1246	1962
610	3242	1237	2005
611	3238	1231	2007
612	3246	1236	2010
613	3259	1235	2024
614	3254	1223	2031
615	3271	1230	2041
616	3274	1225	2049
617	3284	1229	2055
618	3275	1229	2046
619	3304	1233	2071
620	3292	1234	2058
621	3299	1245	2054
622	3342	1233	2109
623	3377	1238	2139
624	3374	1228	2146
625	3408	1231	2177
626	3417	1229	2188
627	3427	1236	2191
628	3375	1243	2132
629	3378	1235	2143
630	3424	1233	2191
631	3410	1231	2179
632	3384	1237	2147
633	3406	1235	2171
634	3429	1228	2201
635	3403	1231	2172
636	3454	1227	2227
637	3486	1239	2247
638	3489	1234	2255
639	3479	1230	2249
640	3481	1227	2254
641	3515	1232	2283
642	3533	1236	2297
643	3587	1247	2340
644	3482	1237	2245
645	3519	1234	2285
646	3607	1232	2375
647	3623	1235	2388
648	3618	1236	2382
649	3602	1236	2366
650	3604	1227	2377
651	3624	1225	2399
652	3611	1223	2388
653	3668	1233	2435
654	3703	1233	2470
655	3697	1239	2458
656	3724	1230	2494
657	3743	1227	2516
658	3728	1234	2494
659	3771	1241	2530
660	3775	1234	2541
661	3833	1230	2603
662	3801	1225	2576
663	3815	1233	2582
664	3831	1239	2592
665	3803	1236	2567
666	3847	1231	2616
667	3930	1229	2701
668	3903	1229	2674
669	3901	1233	2668
670	3903	1224	2679
671	3904	1235	2669
672	3953	1236	2717
673	4004	1239	2765
674	3942	1232	2710
675	3943	1238	2705
676	3996	1227	2769
677	3989	1231	2758
678	4016	1234	2782
679	4082	1244	2838
680	4043	1245	2798
681	4046	1249	2797
682	4063	1238	2825
683	4086	1234	2852
684	4103	1223	2880
685	4095	1231	2864
686	4118	1234	2884
687	4154	1235	2919
688	4172	1233	2939
689	4194	1235	2959
690	4196	1234	2962
691	4186	1232	2954
692	4204	1234	2970
693	4242	1246	2996
694	4213	1234	2979
695	4275	1226	3049
696	4267	1236	3031
697	4262	1241	3021
698	4284	1226	3058
699	4280	1236	3044
700	4274	1234	3040
701	4278	1225	3053
702	4300	1222	3078
703	4289	1244	3045
704	4298	1228	3070
705	4314	1228	3086
706	4339	1232	3107
707	4371	1232	3139
708	4424	1228	3196
709	4425	1228	3197
710	4423	1230	3193
711	4403	1241	3162
712	4430	1231	3199
713	4441	1234	3207
714	4551	1240	3311
715	4508	1236	3272
716	4468	1230	3238
717	4531	1243	3288
718	4518	1242	3276
719	4545	1233	3312
720	4512	1241	3271
721	4542	1242	3300
722	4652	1237	3415
723	4607	1239	3368
724	4601	1239	3362
725	4620	1242	3378
