index	original	background	difference
522	2938	1236	1702
523	2916	1233	1683
524	2874	1236	1638
525	2883	1244	1639
526	2931	1229	1702
527	2910	1231	1679
528	2919	1229	1690
529	2903	1236	1667
530	2931	1237	1694
531	2907	1249	1658
532	2888	1242	1646
533	2906	1237	1669
534	2912	1231	1681
535	2917	1242	1675
536	2949	1232	1717
537	2950	1233	1717
538	2954	1237	1717
539	2983	1243	1740
540	2982	1228	1754
541	2958	1231	1727
542	2962	1234	1728
543	2967	1236	1731
544	2967	1225	1742
545	3029	1231	1798
546	3049	1231	1818
547	3010	1237	1773
548	2998	1229	1769
549	2974	1235	1739
550	2959	1238	1721
551	2993	1241	1752
552	3043	1227	1816
553	3064	1236	1828
554	3110	1243	1867
555	3071	1253	1818
556	3025	1237	1788
557	2986	1227	1759
558	2993	1233	1760
559	3004	1229	1775
560	3005	1229	1776
561	3076	1234	1842
562	3057	1232	1825
563	3096	1244	1852
564	3098	1240	1858
565	3075	1238	1837
566	3094	1229	1865
567	3089	1233	1856
568	3099	1229	1870
569	3116	1238	1878
570	3098	1235	1863
571	3077	1240	1837
572	3155	1233	1922
573	3154	1231	1923
574	3111	1239	1872
575	3100	1239	1861
576	3123	1238	1885
577	3130	1237	1893
578	3170	1233	1937
579	3132	1232	1900
580	3188	1230	1958
581	3189	1237	1952
582	3146	1235	1911
583	3178	1235	1943
584	3169	1223	1946
585	3151	1238	1913
586	3201	1237	1964
587	3182	1237	1945
588	3176	1242	1934
589	3204	1244	1960
590	3265	1235	2030
591	3252	1236	2016
592	3225	1231	1994
593	3212	1241	1971
594	3222	1247	1975
595	3187	1243	1944
596	3212	1233	1979
597	3251	1240	2011
598	3264	1234	2030
599	3308	1234	2074
600	3305	1232	2073
601	3263	1236	2027
602	3297	1238	2059
603	3288	1237	2051
604	3324	1238	2086
605	3352	1246	2106
606	3348	1240	2108
607	3374	1240	2134
608	3357	1242	2115
609	3331	1246	2085
610	3376	1237	2139
611	3404	1231	2173
612	3427	1236	2191
613	3427	1235	2192
614	3429	1223	2206
615	3417	1230	2187
616	3429	1225	2204
617	3470	1229	2241
618	3492	1229	2263
619	3508	1233	2275
620	3510	1234	2276
621	3525	1245	2280
622	3488	1233	2255
623	3491	1238	2253
624	3497	1228	2269
625	3525	1231	2294
626	3579	1229	2350
627	3577	1236	2341
628	3550	1243	2307
629	3551	1235	2316
630	3596	1233	2363
631	3616	1231	2385
632	3640	1237	2403
633	3679	1235	2444
634	3632	1228	2404
635	3578	1231	2347
636	3619	1227	2392
637	3625	1239	2386
638	3653	1234	2419
639	3675	1230	2445
640	3667	1227	2440
641	3730	1232	2498
642	3772	1236	2536
643	3724	1247	2477
644	3712	1237	2475
645	3735	1234	2501
